business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
79252,E & J Fine Meats,1706 Church St,San Francisco,CA,94122,,,,14155820515,79252_20160630,06/30/2016 12:00:00 AM,82,Non-inspection site visit,,,
3082,ONE MARKET RESTAURANT,1 MARKET St,San Francisco,CA,94105,37.794347,-122.394932,"(37.794347, -122.394932)",,3082_20161118,11/18/2016 12:00:00 AM,74,Routine - Unscheduled,3082_20161118_103109,Unclean or unsanitary food contact surfaces,High Risk
82853,AT&T Park - Food Cart P2,24 Willie Mays Pl,San Francisco,CA,,,,,,82853_20160410,04-10-16 0:00,85,Routine - Scheduled,,,
69186,"Premier Catering & Events, Inc.",1255 22nd St,San Francisco,CA,94107,,,,14155530288,69186_20140620,06/20/2014 12:00:00 AM,84,Routine - Unscheduled,69186_20140620_103132,Improper thawing methods,Moderate Risk
84449,Live Feed,2200 Jerrold Ave Unit Z,San Francisco,CA,94124,,,,,84449_20151120,11/20/2015 12:00:00 AM,69,Routine - Unscheduled,84449_20151120_103156,Permit license or inspection report not posted,Low Risk
7771,NEW SWEETHEART BAKERY,2956 24th St,San Francisco,CA,94110,37.752756,-122.411086,"(37.752756, -122.411086)",,7771_20160701,07-01-16 0:00,81,Routine - Unscheduled,7771_20160701_103139,Improper food storage,Low Risk
60331,Sunflower Potrero Hill,288 CONNECTICUT St,San Francisco,CA,94107,37.762647,-122.397545,"(37.762647, -122.397545)",,60331_20150521,05/21/2015 12:00:00 AM,92,Routine - Unscheduled,60331_20150521_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
27055,Chenery Market,100 CHENERY St,San Francisco,CA,94131,37.73967,-122.425623,"(37.73967, -122.425623)",,27055_20160729,07/29/2016 12:00:00 AM,76,Routine - Unscheduled,27055_20160729_103156,Permit license or inspection report not posted,Low Risk
78865,Unicorn Pan Asian Restaurant,191 Pine St,San Francisco,CA,94111,,,,,78865_20160524,05/24/2016 12:00:00 AM,90,Routine - Unscheduled,78865_20160524_103139,Improper food storage,Low Risk
2596,LA VIE VIETNAMESE REST,5830 GEARY Blvd,San Francisco,CA,94121,37.780298,-122.482022,"(37.780298, -122.482022)",,2596_20160609,06-09-16 0:00,3,Routine - Unscheduled,2596_20160609_103114,High risk vermin infestation,High Risk
2219,Chung King Restaurant,606 Jackson St,San Francisco,CA,94133,37.796259,-122.40529,"(37.796259, -122.40529)",,2219_20160816,08/16/2016 12:00:00 AM,88,Routine - Unscheduled,2219_20160816_103103,High risk food holding temperature,High Risk
3316,ROUND TABLE PIZZA,1503 North Point St,San Francisco,CA,94123,37.800632,-122.436438,"(37.800632, -122.436438)",,3316_20160521,05/21/2016 12:00:00 AM,98,Reinspection/Followup,,,
64176,Dragon River Restaurant,5045 GEARY Blvd,San Francisco,CA,94118,37.780523,-122.47358,"(37.780523, -122.47358)",,64176_20160419,04/19/2016 12:00:00 AM,90,Routine - Unscheduled,64176_20160419_103154,Unclean or degraded floors walls or ceilings,Low Risk
7479,RJ's Market,1425 Sansome St,San Francisco,CA,94111,37.803634,-122.403285,"(37.803634, -122.403285)",14155397160,7479_20161128,11/28/2016 12:00:00 AM,63,Routine - Unscheduled,7479_20161128_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
85680,Bon Appetit Management Co,555 Market St 2nd Floor,San Francisco,CA,94105,,,,14155810229,85680_20151204,12-04-15 0:00,76,Routine - Unscheduled,,,
33468,Stacks Restaurant,501 Hayes St,San Francisco,CA,94102,37.776623,-122.424787,"(37.776623, -122.424787)",,33468_20161004,10-04-16 0:00,92,Routine - Unscheduled,33468_20161004_103154,Unclean or degraded floors walls or ceilings,Low Risk
76220,Bonita Taqueria and Rotisserie,2257 Chestnut St,San Francisco,CA,94123,,,,,76220_20161024,10/24/2016 12:00:00 AM,78,Routine - Unscheduled,76220_20161024_103150,Improper or defective plumbing,Low Risk
68352,Vogue Theatre,3290 Sacramento St,San Francisco,CA,94115,37.788248,-122.446674,"(37.788248, -122.446674)",,68352_20161114,11/14/2016 12:00:00 AM,69,Routine - Unscheduled,68352_20161114_103154,Unclean or degraded floors walls or ceilings,Low Risk
3948,Mel's Drive-In,833 MISSION St,San Francisco,CA,94103,37.78355,-122.405356,"(37.78355, -122.405356)",14155220793,3948_20160328,03/28/2016 12:00:00 AM,100,Routine - Unscheduled,3948_20160328_103154,Unclean or degraded floors walls or ceilings,Low Risk
4412,Barbarossa,714 Montgomery St,San Francisco,CA,94111,37.795918,-122.403283,"(37.795918, -122.403283)",,4412_20151123,11/23/2015 12:00:00 AM,54,Complaint,,,
2902,Myconos Restaurant,1431 Polk St,San Francisco,CA,94109,37.789964,-122.420595,"(37.789964, -122.420595)",,2902_20160701,07-01-16 0:00,90,Routine - Unscheduled,2902_20160701_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3443,Crab House,Pier 39  Space 203C,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,3443_20160815,08/15/2016 12:00:00 AM,98,Reinspection/Followup,,,
87932,Dabba,71 Stevenson St #100,San Francisco,CA,94105,,,,,87932_20161202,12-02-16 0:00,13,Routine - Unscheduled,87932_20161202_103120,Moderate risk food holding temperature,Moderate Risk
36022,Wok In Chinese American Food,50 MENDELL St 6,San Francisco,CA,94124,37.743419,-122.383536,"(37.743419, -122.383536)",,36022_20140303,03-03-14 0:00,92,Routine - Unscheduled,36022_20140303_103147,Inadequate ventilation or lighting,Low Risk
68832,Bayshore Market Deli & Liquor,300 BAYSHORE Blvd,San Francisco,CA,94124,37.743065,-122.405284,"(37.743065, -122.405284)",,68832_20140423,04/23/2014 12:00:00 AM,90,Routine - Unscheduled,68832_20140423_103143,Inadequate warewashing facilities or equipment,Low Risk
84381,TANCCA,776 Broadway St,San Francisco,CA,94133,,,,,84381_20160129,01/29/2016 12:00:00 AM,84,New Construction,,,
82930,Blue Bottle Coffee,115 Sansome St,San Francisco,CA,94104,,,,,82930_20160705,07-05-16 0:00,90,Routine - Unscheduled,82930_20160705_103109,Unclean or unsanitary food contact surfaces,High Risk
68400,Miraloma Liquors,691 PORTOLA Dr,San Francisco,CA,94127,37.744516,-122.453036,"(37.744516, -122.453036)",,68400_20160419,04/19/2016 12:00:00 AM,92,Complaint,,,
85433,Denny's Restaurant,495 Beach St,San Francisco,CA,94133,,,,,85433_20160610,06-10-16 0:00,85,New Ownership,,,
3309,ALBORZ,1245 VAN NESS Ave,San Francisco,CA,94109,37.787375,-122.421844,"(37.787375, -122.421844)",14155444321,3309_20140114,01/14/2014 12:00:00 AM,87,Routine - Unscheduled,3309_20140114_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
80312,Saigon Sandwiches,560 Larkin St,San Francisco,CA,94102,,,,,80312_20160419,04/19/2016 12:00:00 AM,94,Routine - Unscheduled,80312_20160419_103120,Moderate risk food holding temperature,Moderate Risk
1856,Diller's Delicatessen,348 Pine St,San Francisco,CA,94104,37.792059,-122.40178,"(37.792059, -122.40178)",,1856_20160909,09-09-16 0:00,78,Reinspection/Followup,,,
68160,Gourmet Carousel,1559 FRANKLIN St,San Francisco,CA,94109,37.789073,-122.423784,"(37.789073, -122.423784)",,68160_20151019,10/19/2015 12:00:00 AM,92,Routine - Unscheduled,68160_20151019_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
31,Norman's Ice Cream and Freezes,2801 Leavenworth St,San Francisco,CA,94133,37.807155,-122.419004,"(37.807155, -122.419004)",,31_20160816,08/16/2016 12:00:00 AM,80,Routine - Unscheduled,31_20160816_103139,Improper food storage,Low Risk
80940,Goodfellas Pizzeria & Grill,377 Bay St Suite A,San Francisco,CA,94133,,,,14155391000,80940_20160815,08/15/2016 12:00:00 AM,96,Routine - Unscheduled,80940_20160815_103154,Unclean or degraded floors walls or ceilings,Low Risk
82452,Khao San Thai Food,428 11th St,San Francisco,CA,94103,,,,,82452_20160513,05/13/2016 12:00:00 AM,90,Routine - Unscheduled,82452_20160513_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
86715,Green Heart Foods LLC,1069 Pennsylvania Ave,San Francisco,CA,94107,,,,14155277307,86715_20160303,03-03-16 0:00,86,New Construction,86715_20160303_103120,Moderate risk food holding temperature,Moderate Risk
80658,Seoul of Taipei,428 11th St,San Francisco,CA,94103,,,,14155657920,80658_20160701,07-01-16 0:00,90,Routine - Unscheduled,80658_20160701_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
74374,Gallardo's Mexican Restaurant,3248 18th St,San Francisco,CA,94110,,,,,74374_20140527,05/27/2014 12:00:00 AM,80,Routine - Unscheduled,74374_20140527_103131,Moderate risk vermin infestation,Moderate Risk
62900,Curbside Cafe,2417 CALIFORNIA St,San Francisco,CA,94115,37.788822,-122.434116,"(37.788822, -122.434116)",,62900_20150929,09/29/2015 12:00:00 AM,90,Routine - Unscheduled,62900_20150929_103102,Unclean hands or improper use of gloves,High Risk
10170,Piaza Pellegrini,659 Columbus Ave,San Francisco,CA,94133,37.800851,-122.411062,"(37.800851, -122.411062)",,10170_20160909,09-09-16 0:00,86,Routine - Unscheduled,10170_20160909_103150,Improper or defective plumbing,Low Risk
59397,Basa Seafood Express,3064 24th St,San Francisco,CA,94110,37.752578,-122.413372,"(37.752578, -122.413372)",,59397_20160630,06/30/2016 12:00:00 AM,94,Routine - Unscheduled,59397_20160630_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
61073,Fat Angel,1740 O' Farrell St,San Francisco,CA,94115,37.783237,-122.433243,"(37.783237, -122.433243)",,61073_20150929,09/29/2015 12:00:00 AM,92,Routine - Unscheduled,61073_20150929_103147,Inadequate ventilation or lighting,Low Risk
80273,Tikka Masala Ellis,425 Ellis St,San Francisco,CA,94102,,,,,80273_20160310,03-10-16 0:00,79,Routine - Unscheduled,80273_20160310_103105,Improper cooling methods,High Risk
74039,Boba Guys,3491 19th St,San Francisco,CA,94110,,,,14155962622,74039_20160329,03/29/2016 12:00:00 AM,88,Routine - Unscheduled,74039_20160329_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
17750,Squat and Gobble Cafe,2263 Chestnut St,San Francisco,CA,94123,37.800254,-122.440467,"(37.800254, -122.440467)",,17750_20161024,10/24/2016 12:00:00 AM,98,Routine - Unscheduled,17750_20161024_103144,Unapproved or unmaintained equipment or utensils,Low Risk
64004,Mission Groceteria,2950 23rd St,San Francisco,CA,94110,37.754298,-122.411272,"(37.754298, -122.411272)",,64004_20160608,06-08-16 0:00,69,Routine - Unscheduled,64004_20160608_103157,Food safety certificate or food handler card not available,Low Risk
63286,El Paraiso,1198 Treat Ave,San Francisco,CA,94110,,,,,63286_20160112,01-12-16 0:00,100,Routine - Unscheduled,63286_20160112_103120,Moderate risk food holding temperature,Moderate Risk
37639,George's BBQ on 24th,3231 24th St,San Francisco,CA,94110,37.752313,-122.416978,"(37.752313, -122.416978)",,37639_20160217,02/17/2016 12:00:00 AM,88,Reinspection/Followup,,,
2218,Starbucks Coffee Co,99 Jackson St,San Francisco,CA,94111,37.79703,-122.398284,"(37.79703, -122.398284)",,2218_20140226,02/26/2014 12:00:00 AM,92,Routine - Unscheduled,,,
80460,Tai Hing Inc.,681 Broadway St,San Francisco,CA,,,,,14155666668,80460_20161212,12-12-16 0:00,96,Routine - Unscheduled,80460_20161212_103154,Unclean or degraded floors walls or ceilings,Low Risk
79346,"Pinhole Coffee, LLC",231 Cortland Ave,San Francisco,CA,94110,,,,,79346_20160115,01/15/2016 12:00:00 AM,60,Routine - Unscheduled,,,
72046,Palmer's,2298 Fillmore St,San Francisco,CA,94115,,,,,72046_20140730,07/30/2014 12:00:00 AM,88,Routine - Unscheduled,72046_20140730_103120,Moderate risk food holding temperature,Moderate Risk
37167,InterContinental San Francisco Employee Cafeteria,888 Howard St 2nd Floor,San Francisco,CA,94013,37.781664,-122.404778,"(37.781664, -122.404778)",,37167_20160523,05/23/2016 12:00:00 AM,56,Routine - Unscheduled,37167_20160523_103142,Unclean nonfood contact surfaces,Low Risk
69942,Tuba Restaurant,1007 Guerrero St,San Francisco,CA,94110,,,,14155828822,69942_20160701,07-01-16 0:00,90,Routine - Unscheduled,69942_20160701_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
79196,Veraci Pizza,32 06th St,San Francisco,CA,94103,,,,,79196_20140826,08/26/2014 12:00:00 AM,36,Routine - Unscheduled,79196_20140826_103147,Inadequate ventilation or lighting,Low Risk
1757,Dar Bar Pakistani/Indian Cusine,1412 Polk St,San Francisco,CA,94109,37.789784,-122.420455,"(37.789784, -122.420455)",,1757_20151222,12/22/2015 12:00:00 AM,94,Routine - Unscheduled,1757_20151222_103103,High risk food holding temperature,High Risk
2717,GOURMET DIM SUM & CAFE,651 CLEMENT St,San Francisco,CA,94118,37.782823,-122.466359,"(37.782823, -122.466359)",,2717_20160512,05-12-16 0:00,61,Routine - Unscheduled,2717_20160512_103154,Unclean or degraded floors walls or ceilings,Low Risk
62176,J & V Catering,2020 JERROLD Ave,San Francisco,CA,94124,37.743496,-122.397317,"(37.743496, -122.397317)",,62176_20150413,04/13/2015 12:00:00 AM,88,Routine - Unscheduled,62176_20150413_103142,Unclean nonfood contact surfaces,Low Risk
4654,House of Bagels,5030 Geary Blvd,San Francisco,CA,94118,37.780688,-122.473471,"(37.780688, -122.473471)",,4654_20150330,03/30/2015 12:00:00 AM,82,Routine - Unscheduled,4654_20150330_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
62900,Curbside Cafe,2417 CALIFORNIA St,San Francisco,CA,94115,37.788822,-122.434116,"(37.788822, -122.434116)",,62900_20151022,10/22/2015 12:00:00 AM,85,Reinspection/Followup,62900_20151022_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
69392,Wonderland Restaurant,500 Haight St,San Francisco,CA,94117,37.772097,-122.430804,"(37.772097, -122.430804)",,69392_20160630,06/30/2016 12:00:00 AM,94,Routine - Unscheduled,69392_20160630_103118,Employee eating or smoking,Moderate Risk
3503,Starbucks Coffee,565 Clay St,San Francisco,CA,94111,37.794703,-122.402687,"(37.794703, -122.402687)",,3503_20161003,10-03-16 0:00,21,New Construction,,,
62900,Curbside Cafe,2417 CALIFORNIA St,San Francisco,CA,94115,37.788822,-122.434116,"(37.788822, -122.434116)",,62900_20150929,09/29/2015 12:00:00 AM,90,Routine - Unscheduled,62900_20150929_103145,Improper storage of equipment utensils or linens,Low Risk
66400,Arabian Nights,2345 Mission St,San Francisco,CA,94110,37.759484,-122.419107,"(37.759484, -122.419107)",,66400_20161004,10-04-16 0:00,32,Non-inspection site visit,,,
6032,FRANCIS OF ASSISI SENIOR MEALS PROG,145 Guerrero St,San Francisco,CA,94103,37.768904,-122.424466,"(37.768904, -122.424466)",14155865790,6032_20160912,09-12-16 0:00,92,Routine - Unscheduled,6032_20160912_103133,Foods not protected from contamination,Moderate Risk
5830,Theodore Roosevelt Middle School,460 Arguello Blvd,San Francisco,CA,94118,37.782383,-122.458926,"(37.782383, -122.458926)",14155758446,5830_20161025,10/25/2016 12:00:00 AM,91,Routine - Unscheduled,,,
64004,Mission Groceteria,2950 23rd St,San Francisco,CA,94110,37.754298,-122.411272,"(37.754298, -122.411272)",,64004_20160608,06-08-16 0:00,90,Routine - Unscheduled,64004_20160608_103144,Unapproved or unmaintained equipment or utensils,Low Risk
76992,City Taqueria,1836 Divisadero St,San Francisco,CA,94115,,,,,76992_20141106,11-06-14 0:00,33,Routine - Unscheduled,76992_20141106_103120,Moderate risk food holding temperature,Moderate Risk
10876,ERNESTO'S,2301 Clement St,San Francisco,CA,94121,37.782033,-122.483969,"(37.782033, -122.483969)",,10876_20160701,07-01-16 0:00,84,Routine - Unscheduled,10876_20160701_103109,Unclean or unsanitary food contact surfaces,High Risk
57584,Sushi Club,71 05th St,San Francisco,CA,94103,37.782954,-122.406771,"(37.782954, -122.406771)",,57584_20161003,10-03-16 0:00,90,Routine - Unscheduled,57584_20161003_103157,Food safety certificate or food handler card not available,Low Risk
86960,Proper Food,655 Montgomery St,San Francisco,CA,94111,,,,,86960_20160513,05/13/2016 12:00:00 AM,78,Structural Inspection,,,
33911,B Star,127 CLEMENT St,San Francisco,CA,94118,37.783093,-122.460649,"(37.783093, -122.460649)",,33911_20160523,05/23/2016 12:00:00 AM,100,Reinspection/Followup,,,
5875,THURGOOD MARSHALL HIGH SCHOOL,45 CONKLING St,San Francisco,CA,94124,,,,14155695611,5875_20150212,02-12-15 0:00,85,Routine - Unscheduled,5875_20150212_103131,Moderate risk vermin infestation,Moderate Risk
37482,Bursa,60 West Portal Ave.,San Francisco,CA,94127,37.740144,-122.466569,"(37.740144, -122.466569)",,37482_20160610,06-10-16 0:00,63,Routine - Unscheduled,37482_20160610_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5646,AT&T -Room 2130 Derby Grill/Port Walk Pizza [145178],24 Willie Mays Pl,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",,5646_20160410,04-10-16 0:00,98,Routine - Scheduled,5646_20160410_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
77816,Fuddhism,425 Barneveld Ave,San Francisco,CA,94124,,,,,77816_20150317,03/17/2015 12:00:00 AM,67,Routine - Unscheduled,77816_20150317_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
2996,PALOMINO EURO-BISTRO,345 SPEAR St,San Francisco,CA,94105,37.789394,-122.390073,"(37.789394, -122.390073)",,2996_20160908,09-08-16 0:00,62,Routine - Unscheduled,2996_20160908_103105,Improper cooling methods,High Risk
78865,Unicorn Pan Asian Restaurant,191 Pine St,San Francisco,CA,94111,,,,,78865_20160524,05/24/2016 12:00:00 AM,51,Routine - Unscheduled,78865_20160524_103118,Employee eating or smoking,Moderate Risk
5498,AT&T - (CART 22) FRESH POPCORN & Bayside Brews,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,,,14155971500,5498_20160410,04-10-16 0:00,84,Routine - Unscheduled,5498_20160410_103102,Unclean hands or improper use of gloves,High Risk
68618,Ike's Place,1650 Holloway Ave,San Francisco,CA,94132,37.720894,-122.478029,"(37.720894, -122.478029)",,68618_20160406,04-06-16 0:00,63,Routine - Unscheduled,68618_20160406_103136,Unsanitary employee garments hair or nails,Low Risk
423,Orale Orale Inc,113 Sacramento St,San Francisco,CA,94111,37.794501,-122.39716,"(37.794501, -122.39716)",,423_20160901,09-01-16 0:00,82,Routine - Unscheduled,423_20160901_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
80312,Saigon Sandwiches,560 Larkin St,San Francisco,CA,94102,,,,,80312_20160419,04/19/2016 12:00:00 AM,75,Routine - Unscheduled,80312_20160419_103147,Inadequate ventilation or lighting,Low Risk
71696,B. Patisserie LLC,2821 CALIFORNIA St,San Francisco,CA,94115,37.788014,-122.440756,"(37.788014, -122.440756)",,71696_20150826,08/26/2015 12:00:00 AM,100,Routine - Unscheduled,71696_20150826_103129,Insufficient hot water or running water,Moderate Risk
4502,LA LOMA PRODUCE #7,2695 San Bruno Ave,San Francisco,CA,94134,37.727739,-122.403579,"(37.727739, -122.403579)",,4502_20160909,09-09-16 0:00,23,Complaint,,,
